traffic_report_id,published_date,issue_reported,latitude,longitude,address,traffic_report_status,agency
50058BE44BCB8DBA457AB29E53B8D4D0AB1AF94A_1566691249,2019-08-25T00:00:49.000Z,Crash Urgent,30.352714,-97.639069,10600-10815 Cameron Rd,ARCHIVED,
AB8C67E1A8127BE1F25215E446085ACBDD622297_1563420783,2019-07-18T03:33:03.000Z,Crash Service,30.219411,-97.671014,1600-1826 E Sh 71 Eb,ARCHIVED,
8B583AA0AC7F15508192F2EA1C56B9A07EB48E38_1563927003,2019-07-24T00:10:03.000Z,Crash Urgent,30.36742,-97.706236,W Rundberg Ln & Parkfield Dr,ARCHIVED,
FA59FADCBF0CEF35D5DFDA0B2B7308474E16F44E_1565444254,2019-08-10T13:37:34.000Z,TRFC HAZD/ DEBRIS,30.182724,-97.687559,4800 S US 183 HWY NB,ARCHIVED,
BE73E73B642ECB6C6EDB4A52875A8017F69DFE5E_1567125273,2019-08-30T00:34:33.000Z,COLLISN/ LVNG SCN,30.250639,-97.559156,Decker Creek Dr & Fm 969 Rd,ARCHIVED,
E41C8FD8D6DA74A91FC96008280BAEA77725B5A7_1560285991,2019-06-11T20:46:31.000Z,Traffic Hazard,30.339548,-97.593952,10000 E Us 290 Hwy Wb,ARCHIVED,
426EDE3DB6E99A183A67A71CCC8666B15F13A649_1563030207,2019-07-13T15:03:27.000Z,LOOSE LIVESTOCK,30.143989,-97.696717,Mc Kenzie Rd & S Us 183 Hwy,ARCHIVED,
9FED3A6D2F3211708E67B81F44901933CFE61E34_1565999290,2019-08-16T23:48:10.000Z,Crash Urgent,30.260127,-97.709495,N Pleasant Valley Rd & E 7th St,ARCHIVED,
508DE84D9E60D0EA4F80173324A7A9CC95DBEDB3_1569606761,2019-09-27T17:52:41.000Z,Traffic Hazard,30.234686,-97.824123,W Us 290 Hwy Svrd Eb & S Mopac Expy Svrd Nb,ARCHIVED,
8D2D1DA41DBBE4317734A6D4050A400F0CF7081F_1563283734,2019-07-16T13:28:54.000Z,TRFC HAZD/ DEBRIS,30.457615,-97.834382,Anderson Mill Rd & Windy Ter,ARCHIVED,
9C3D9746E3DEF4E72391716B528F6F3F28368E16_1560693338,2019-06-16T13:55:38.000Z,Traffic Hazard,30.257127,-97.736516,N Ih 35 Svrd Nb & Holly St,ARCHIVED,
2F70E239C7A5D80384275BE451075E4CB7125E9E_1568399753,2019-09-13T18:35:53.000Z,Traffic Hazard,30.498149,-97.775717,Avery Ranch Blvd & W Parmer Ln,ARCHIVED,
B4D94AD4BA566CAFF6A702ADEB39E76A43484364_1562855495,2019-07-11T14:31:35.000Z,Crash Urgent,30.314091,-97.692493,1700 Briarcliff Blvd,ARCHIVED,
7D4424E40C2C317E20A604552DE29589E03390B2_1569433045,2019-09-25T17:37:25.000Z,Crash Service,30.190894,-97.771743,801 E WILLIAM CANNON DR,ARCHIVED,
4E90091068533B241B2634A3599D34ABCA4C11AF_1568157767,2019-09-10T23:22:47.000Z,COLLISN/ LVNG SCN,30.353362,-97.646953,10500-10628 Sprinkle Cutoff Rd,ARCHIVED,
B66BC160031C526D7F9183F924FF8CD7D4F6EE70_1565708983,2019-08-13T15:09:43.000Z,COLLISION WITH INJURY,30.188579,-97.590567,4715-4807 E Sh 71 Wb,ARCHIVED,
474C2648302BEC1C0561BB62F769F3D4D8A1FB90_1559407301,2019-06-01T16:41:41.000Z,TRFC HAZD/ DEBRIS,30.318203,-97.861719,8820-9039 FM 2244 RD,ARCHIVED,
2D15BE2D3F998B6DC732173F51D7223AC95773B4_1569684430,2019-09-28T15:27:10.000Z,COLLISION,30.316946,-97.623698,7601 DAFFAN LN,ARCHIVED,
910272EF0D3D2747FBCF8BBF223ACF5CB45A4B35_1561557022,2019-06-26T13:50:22.000Z,zSTALLED VEHICLE,30.222631,-97.747587,S Ih 35 Nb & E Ben White To Ih 35 Nb Ramp,ARCHIVED,
4DD7E5DD0410798A96A8F2E380DFE07581D5174B_1564071374,2019-07-25T16:16:14.000Z,Traffic Hazard,30.23434,-97.864854,6400-6452 W WILLIAM CANNON DR,ARCHIVED,
83EC73D69436A58D7BD6BA448A17C1AA22D950C8_1563747852,2019-07-21T22:24:12.000Z,Traffic Hazard,30.23632,-97.835038,0 Monterey Oaks To W 290 Eb Ramp,ARCHIVED,
BA25A89E39E0428BDB6F467AC1B62F876460FA3D_1567995797,2019-09-09T02:23:17.000Z,Crash Urgent,30.302741,-97.738147,Guadalupe St & W 38th St,ARCHIVED,
89D3B75BB5932F10D25B5852A9902DA26C3DF11A_1562005001,2019-07-01T18:16:41.000Z,Crash Urgent,30.447854,-97.79073,13450 N Us 183 Hwy Svrd Sb,ARCHIVED,
925A56FF63FA5B4BC5FCB03B000B740BA3D8015E_1567904838,2019-09-08T01:07:18.000Z,LOOSE LIVESTOCK,30.029426,-97.680103,17320 CAMINO REAL,ARCHIVED,
77DA394B0E2560ECA0E20487E7441C5BFB5770BC_1560971971,2019-06-19T19:19:31.000Z,COLLISION,30.164182,-97.692911,Fm 812 Rd & S Us 183 Hwy Nb,ARCHIVED,
DE86CC3F60A4A0F9AE1596B865AE93E39C12D4B9_1564023138,2019-07-25T02:52:18.000Z,TRFC HAZD/ DEBRIS,30.454084,-97.666277,15700 N Ih 35 Sb,ARCHIVED,
E0837D45B42D05C84938A39FDE34641FF3BC328D_1567278834,2019-08-31T19:13:54.000Z,Traffic Hazard,30.418107,-97.70552,2707 O Neal Ln,ARCHIVED,
209CBD7DF48248F976F6DD4817B07C208E0730A2_1563487690,2019-07-18T22:08:10.000Z,Traffic Hazard,30.289462,-97.756259,W 24th St & Windsor Rd,ARCHIVED,
290448489A06C6A2DC62E82491212444BD6E341F_1566411938,2019-08-21T18:25:38.000Z,Traffic Hazard,30.169744,-97.732735,6508 Ranchito Dr,ARCHIVED,
94B0B7EB4E3826979082AFFC082954D7A100C6E4_1566863364,2019-08-26T23:49:24.000Z,LOOSE LIVESTOCK,30.466267,-97.842575,2209 OLD MILL RD,ARCHIVED,
258635DEFA94EC462FBE0C1AF91C7B59BEF1D1E4_1563471965,2019-07-18T17:46:05.000Z,Traffic Hazard,30.369497,-97.801991,FM 2222 RD & JESTER BLVD,ARCHIVED,
103536CA769DAC0E5306EFCA049963B9C7BFD99D_1568833165,2019-09-18T18:59:25.000Z,Traffic Hazard,30.398324,-97.719321,Burnet Rd & Esperanza Xing,ARCHIVED,
0C698916B00F85F39356FFE281B601B3818EE520_1568514398,2019-09-15T02:26:38.000Z,Crash Service,30.363476,-97.696822,9422 N Lamar Blvd,ARCHIVED,
4DA81066745689FC22FB717C0C6A7EDD96ED0FFB_1561643009,2019-06-27T13:43:29.000Z,TRFC HAZD/ DEBRIS,30.308046,-97.570106,8114-9824 N Sh 130 Sb,ARCHIVED,
B5F55A9D15C6752E5D9DFD7336FFB008B403DC19_1566416778,2019-08-21T19:46:18.000Z,COLLISION,30.454779,-97.97763,6400-6411 La Paloma Ln,ARCHIVED,
F94AD4F1C2806CBB1269483EC338538BEB996AF8_1565822397,2019-08-14T22:39:57.000Z,Traffic Hazard,30.321693,-97.706371,N Ih 35 Svrd Nb & E Us 290 Hwy Svrd Eb,ARCHIVED,
D92055328A6D25F74005C32CB76EE896127F83B4_1561585933,2019-06-26T21:52:13.000Z,TRFC HAZD/ DEBRIS,30.330367,-97.870232,LAKE RIDGE DR & N CUERNAVACA DR,ARCHIVED,
8974B8371B6EF83D5E4699EA78BE68BE596453FE_1562605787,2019-07-08T17:09:47.000Z,Crash Urgent,30.275182,-97.685703,1100 Eastfield Ave,ARCHIVED,
5696E9751F4EFBA59F560DBBB0975629A20E0AA1_1559855083,2019-06-06T21:04:43.000Z,Traffic Hazard,30.409077,-97.716098,N Mopac Expy Svrd Sb & Duval Rd,ARCHIVED,
50058BE44BCB8DBA457AB29E53B8D4D0AB1AF94A_1561764386,2019-06-28T23:26:26.000Z,Traffic Hazard,30.257132,-97.72461,E Cesar Chavez St & Chicon St,ARCHIVED,
2C8041ADCD90153AF5180E4C18E22C3B161C25E8_1564612419,2019-07-31T22:33:39.000Z,Crash Service,30.467244,-97.809452,12700 Ridgeline Blvd,ARCHIVED,
866421AD478E2391535B79572800F4C5AAE68778_1568087126,2019-09-10T03:45:26.000Z,Traffic Hazard,30.157124,-97.833304,Menchaca Rd & Ravenscroft Dr,ARCHIVED,
F3E096CD9F00B10DB0E74FD154A60D00F11E6308_1566278370,2019-08-20T05:19:30.000Z,Traffic Hazard,30.215516,-97.75126,S Ih 35 Svrd Nb & E Ben White Blvd Svrd Eb,ARCHIVED,
290448489A06C6A2DC62E82491212444BD6E341F_1563821597,2019-07-22T18:53:17.000Z,Crash Urgent,30.384665,-97.767012,8100-8331 N Capital Of Texas Hwy Nb,ARCHIVED,
DE62D8119CFAFFD3639CDD8A8DEEA6A2A0EA7633_1566508871,2019-08-22T21:21:11.000Z,COLLISION,30.188733,-97.69573,7701 Burleson Rd,ARCHIVED,
A20F01A742A1C4E4A9A79543BCD5388BD2244696_1559697202,2019-06-05T01:13:22.000Z,Crash Service,30.244307,-97.689184,130 HERGOTZ LN,ARCHIVED,
B166110F8D4E8A62FDD04652081356ECA6409A84_1568482007,2019-09-14T17:26:47.000Z,Crash Urgent,30.264137,-97.743544,110 E 2nd St,ARCHIVED,
5B3FFC638115EC1ACFCD9098DD56778C27F5033D_1559290473,2019-05-31T08:14:33.000Z,COLLISN/ LVNG SCN,30.441658,-97.690555,W Wells Branch Pkwy & Double File Trl,ARCHIVED,
2E6F7CEC101464171EBD06503C2A50D6AA5B1E4C_1565827549,2019-08-15T00:05:49.000Z,Crash Service,30.376135,-97.68551,300 Ferguson Dr,ARCHIVED,
9185AC5453C7C4EF45A8DF15BF471DFBBCF628DA_1568848179,2019-09-18T23:09:39.000Z,Crash Urgent,30.38586,-97.672946,11900 N Ih 35 Nb,ARCHIVED,
B949F95479E0CB8E73A521EC6135BA1CD766D865_1569786924,2019-09-29T19:55:24.000Z,COLLISION,30.337266,-97.556281,300-blk E Brenham St,ARCHIVED,
E7F9EFF0E81057A5C8FE41CABE4D9C6EEA82DAA0_1562782544,2019-07-10T18:15:44.000Z,Crash Service,30.367273,-97.718963,8808 Research Blvd Svrd Sb,ARCHIVED,
5982FD0F37D93127B4D15129788CC3DE204635A9_1568129331,2019-09-10T15:28:51.000Z,Traffic Hazard,30.297443,-97.697659,4512 Vaughan St,ARCHIVED,
62634625ADA7C706B0BE053ED4469260300D5658_1560897784,2019-06-18T22:43:04.000Z,Crash Urgent,30.3725,-97.665833,Dessau Rd & E Braker Ln,ARCHIVED,
6F0179C78C19C896ABF478785283768080523714_1563818166,2019-07-22T17:56:06.000Z,COLLISION,30.039172,-97.658572,18800-blk Camino Real,ARCHIVED,
DC6034999593E7BA209A8125ACE188ECCB0790C4_1566935414,2019-08-27T19:50:14.000Z,COLLISION WITH INJURY,30.447452,-97.638995,W Pecan St & S Heatherwilde Blvd,ARCHIVED,
BEEBBCFB1D05A761DCC753BD9BA606039B817FF4_1560807583,2019-06-17T21:39:43.000Z,Crash Service,30.456462,-97.820685,El Salido Pkwy & Birchbark Trl,ARCHIVED,
57BD3A494C8B4B3A2F0A21351E910858B95AE229_1561876343,2019-06-30T06:32:23.000Z,COLLISION,30.424557,-97.590231,2704-2707 E Pecan St,ARCHIVED,
E191806F057D4764D052354C3DC525868B91D707_1566668731,2019-08-24T17:45:31.000Z,Crash Service,30.270296,-97.750586,West Ave & W 6th St,ARCHIVED,
337B1B291A6DDA67D019670D8D59D7AD727ECB51_1562466453,2019-07-07T02:27:33.000Z,Traffic Hazard,30.367932,-97.741919,Steck Ave & N Mopac Expy Svrd Nb,ARCHIVED,
C9A29848A88AE775219A33558046DA3BF7BFE247_1567869221,2019-09-07T15:13:41.000Z,Crash Urgent,30.198829,-97.764847,901-1121 E STASSNEY LN,ARCHIVED,
618DCDFB0CD9AE4481164961C4796DD8E3930C8D_1562878317,2019-07-11T20:51:57.000Z,Traffic Hazard,30.426793,-97.676683,W Howard Ln & Thermal Dr,ARCHIVED,
38165AF29AB1E2D307F60404EC6C2DB11E51C84E_1559520014,2019-06-03T00:00:14.000Z,Crash Urgent,30.398324,-97.719321,Esperanza Xing & Burnet Rd,ARCHIVED,
F3BB9560A2532E0409BC8FF3FB0572B3537CA0EC_1567803736,2019-09-06T21:02:16.000Z,Traffic Hazard,30.178894,-97.781266,104-243 Foremost Dr,ARCHIVED,
CC7B8755A2A153285A26A7568C30B88A27217F0F_1561843849,2019-06-29T21:30:49.000Z,Crash Service,30.350775,-97.675987,Dessau Rd & Cameron Rd,ARCHIVED,
FFB07FB122F579B3DD88751AB5238BC5A91550F2_1559617967,2019-06-04T03:12:47.000Z,Crash Service,30.332839,-97.686169,1500 E ANDERSON LN SVRD WB,ARCHIVED,
57440B8079F1F30C079BBC3FD0C68F6F2B79E938_1568235717,2019-09-11T21:01:57.000Z,Traffic Hazard,30.265655,-97.75663,106-107 S Lamar Blvd,ARCHIVED,
4FD8BFB78D5291EB809D0BEAB33ACF4AE505E1DF_1563145762,2019-07-14T23:09:22.000Z,Traffic Hazard,30.19691,-97.765507,5900 S Ih 35 Sb,ARCHIVED,
2679177AB72E21C72B67D96BEC06F5F0E2E70CD9_1562851373,2019-07-11T13:22:53.000Z,Traffic Hazard,30.271469,-97.747674,516 W 8th St,ARCHIVED,
6E52699C9C8A8336945DE19B8BCAC068B7C94658_1567698712,2019-09-05T15:51:52.000Z,Crash Urgent,30.286393,-97.677311,E Martin Luther King Jr Blvd & Bundyhill Dr,ARCHIVED,
94FE6A3196C44B2CD7C2EA7776ADD10DEB1FD968_1560390288,2019-06-13T01:44:48.000Z,Traffic Hazard,30.283553,-97.752052,1800-1821 N Lamar Blvd,ARCHIVED,
143DF602A55FA43B4454D778D1FE8555F9D162D0_1561436306,2019-06-25T04:18:26.000Z,Crash Service,30.22248,-97.764171,S Congress Ave & E Ben White Blvd Svrd Eb,ARCHIVED,
20065308396005E7D06AC6A1E08795F6EE59386C_1565385287,2019-08-09T21:14:47.000Z,TRFC HAZD/ DEBRIS,30.246883,-97.930107,Rawhide Trl & Circle Dr,ARCHIVED,
E5CB99E93E3A3839E702691C45D6CC28FFCABF9E_1562344982,2019-07-05T16:43:02.000Z,Crash Service,30.303593,-97.716442,Clarkson Ave & E 45th St,ARCHIVED,
3ECABDEBF8352E919131B46CFEBCFD6963486998_1566309311,2019-08-20T13:55:11.000Z,Crash Service,30.230226,-97.787784,1908 W Ben White Blvd Svrd Wb,ARCHIVED,
CC9F33DE11D62A820F76B1B9775A9E9DBDBCDF76_1564913790,2019-08-04T10:16:30.000Z,COLLISION,30.213486,-97.659174,2453 E SH 71 SVRD WB,ARCHIVED,
05A5BB2081A861C7BAC6E2F3980CB63D644E17B3_1566756399,2019-08-25T18:06:39.000Z,Crash Urgent,30.248028,-97.735759,S Ih 35 Svrd Sb & E Riverside Dr,ARCHIVED,
54A03C7134769A5EFB16D1C25C7E899D4C2FEB0C_1566371292,2019-08-21T07:08:12.000Z,zSTALLED VEHICLE,30.248501,-97.736566,1100 E Riverside Dr,ARCHIVED,
A5B1D7E217AA227D5B2B8A84920780CF637960E2_1560715698,2019-06-16T20:08:18.000Z,Crash Service,30.197419,-97.762259,1679 E Stassney Ln,ARCHIVED,
721CEA13F72D4344DB0900EA626B082E2B90F88D_1562105598,2019-07-02T22:13:18.000Z,Traffic Hazard,30.261565,-97.790551,1300-1417 S Mopac Expy Svrd Nb,ARCHIVED,
E4FB11694CD7BAB54173D1D9664EB70B6B6B8A14_1569286738,2019-09-24T00:58:58.000Z,Crash Urgent,30.200677,-97.762771,5510 S Ih 35 Svrd Sb,ARCHIVED,
1533AD56150B32637090BE48AF8EEF374BDE71E4_1566998642,2019-08-28T13:24:02.000Z,Traffic Hazard,30.192911,-97.622921,4000 E Sh 71 Eb,ARCHIVED,
B615FDDF029F3E87E4D1F314A489DDCA0CBF50DE_1562624242,2019-07-08T22:17:22.000Z,Crash Service,30.236511,-97.792727,3940-4236 S Lamar Blvd Sb,ARCHIVED,
CB4BB84BBAD29F5A7755D542536D13C1A790E027_1564722538,2019-08-02T05:08:58.000Z,Traffic Hazard,30.172456,-97.799554,W SLAUGHTER LN & S 1ST ST,ARCHIVED,
09E9D2D3DB71BE93CB1D32B0F8546E56F5B68685_1569419531,2019-09-25T13:52:11.000Z,Crash Urgent,30.194831,-97.625824,3500-3820 E Sh 71 Svrd Eb,ARCHIVED,
0CF1E822BDEEE81C31642D73DF2A5DB1ABCDB07A_1569940155,2019-10-01T14:29:15.000Z,TRFC HAZD/ DEBRIS,30.081552,-97.693225,S Sh 45 E Wb & S Sh 130 Sb,ARCHIVED,
EF632290EE4F46327A7D0FAAC6C032378101477F_1569725223,2019-09-29T02:47:03.000Z,zSTALLED VEHICLE,30.203412,-97.759498,5300 S Ih 35 Svrd Nb,ARCHIVED,
70E8084F6E917FD2851398CB2A71225F398190E8_1567918374,2019-09-08T04:52:54.000Z,Crash Urgent,30.267796,-97.745547,300-317 W 5th St,ARCHIVED,
3154011F0FA752A480FC66220BF9C9BF1336A932_1566493145,2019-08-22T16:59:05.000Z,Traffic Hazard,30.260127,-97.709495,E 7th St & N Pleasant Valley Rd,ARCHIVED,
59C1C577A1380A9058D9CF86DB4E0AEA6A314988_1561591877,2019-06-26T23:31:17.000Z,Traffic Hazard,30.20292,-97.806909,Menchaca Rd & W William Cannon Dr,ARCHIVED,
2A371960F00EB735A331004CBD7304130308065E_1562384361,2019-07-06T03:39:21.000Z,Crash Urgent,30.47198,-97.802056,Lakeline Mall Dr & Pecan Park Blvd,ARCHIVED,
4093CFD548B03413EC3DF400B350F3E87184E2D5_1567617628,2019-09-04T17:20:28.000Z,Crash Urgent,30.27056,-97.733292,N IH 35 SVRD SB & E 11TH ST,ARCHIVED,
9D8682D322963F3EAE2B50D1DF0E64D5F5CE1DEF_1568925784,2019-09-19T20:43:04.000Z,Crash Urgent,30.260873,-97.758521,S Lamar Blvd & Barton Springs Rd,ARCHIVED,
8840675B649F219C1D0A37801D4AFE0CE6FAFAE9_1567033092,2019-08-28T22:58:12.000Z,Traffic Hazard,30.310626,-97.590935,9200-10219 Blue Bluff Rd,ARCHIVED,
A2CA91D818D65BF9241C972699CE78FB5F46E993_1560525730,2019-06-14T15:22:10.000Z,zSTALLED VEHICLE,30.396104,-97.73342,N Mopac Expy Svrd Sb & W Braker Ln,ARCHIVED,
CE7DD1F443C6AE6EBF3D40034D6EFF3F01AEF47C_1567525109,2019-09-03T15:38:29.000Z,Traffic Hazard,30.266073,-97.711105,808 Nile St,ARCHIVED,
158A66682DA61DF5F2115C2FC8C8328E6C837B05_1566688424,2019-08-24T23:13:44.000Z,zSTALLED VEHICLE,30.193685,-97.749727,2500 E Stassney Ln,ARCHIVED,
3928A33B1B0DE8A183232349EC9132402875716A_1569723575,2019-09-29T02:19:35.000Z,Crash Service,30.270437,-97.720195,1157 Salina St,ARCHIVED,
6C94C10A53F2E02BE415FD6A1533ED3F7B788663_1568039637,2019-09-09T14:33:57.000Z,Traffic Hazard,30.337823,-97.714411,Guadalupe St & W St Johns Ave,ARCHIVED,
780E202B137A715C8D1B159E4E1540323203CDD8_1567903209,2019-09-08T00:40:09.000Z,LOOSE LIVESTOCK,30.106509,-97.677074,9803 Sunflower Dr,ARCHIVED,
0CCC9BC1BB63CCC1F2123272DEF4A1963C2B60E5_1566683492,2019-08-24T21:51:32.000Z,Traffic Hazard,30.418983,-97.747027,11600 Research Blvd Sb,ARCHIVED,
121E4F6B2D93D3F508359C8700406A1B992733AF_1563662645,2019-07-20T22:44:05.000Z,COLLISION,30.25412,-97.605291,12200 Fm 969 Rd,ARCHIVED,
941B11D1510AA9D549D5CBC8C521572BEBC8337A_1559827603,2019-06-06T13:26:43.000Z,Traffic Hazard,30.42074,-97.753519,11762 Jollyville Rd,ARCHIVED,
A20F01A742A1C4E4A9A79543BCD5388BD2244696_1565914491,2019-08-16T00:14:51.000Z,Traffic Hazard,30.365563,-97.717985,8700 RESEARCH BLVD NB,ARCHIVED,
6D848E61C1AB952EF9A4B793396E51B7DF7C2ABD_1562944986,2019-07-12T15:23:06.000Z,Traffic Hazard,30.199268,-97.793386,1000 W William Cannon Dr,ARCHIVED,
3A85D2178D036673A374A5ACAB7DA4DE0361B6E8_1560640789,2019-06-15T23:19:49.000Z,Traffic Hazard,30.272701,-97.710937,Walnut Ave & Holmes Ct,ARCHIVED,
A80A6678FA430121ECC291BF4DCF2D27AB283D06_1568003332,2019-09-09T04:28:52.000Z,Crash Service,30.183453,-97.769037,7008-7109 Bluff Springs Rd,ARCHIVED,
BCD011E13BCA1E1A0FDC4C8E2000BCABD52E74EC_1564623764,2019-08-01T01:42:44.000Z,Traffic Hazard,30.377302,-97.658862,11800-11810 Shropshire Blvd,ARCHIVED,
1373EA12BAAA638B59CA93994D65CC541259C1BB_1561408783,2019-06-24T20:39:43.000Z,COLLISION,30.448118,-97.85797,13300-blk Fm 2769 Rd,ARCHIVED,
C1183F16AB610230EBE8A9BCB331D2D6F7EBBF66_1565571204,2019-08-12T00:53:24.000Z,Crash Urgent,30.210518,-97.803619,Menchaca Rd & Berkett Dr,ARCHIVED,
826AAE5B885CCF85B24973420339AB023B567B4E_1569669308,2019-09-28T11:15:08.000Z,COLLISION,30.480793,-97.553567,JAKES HILL RD & ROWE LN,ARCHIVED,
28242F1D302696F577218BB85FBAAFECA44761A7_1563001712,2019-07-13T07:08:32.000Z,Traffic Hazard,30.220617,-97.694233,7300-blk E Riverside Dr,ARCHIVED,
9A1DDA7B8B0B4516ECE09BF09181CC18BD09D931_1564679906,2019-08-01T17:18:26.000Z,COLLISN/ LVNG SCN,30.289544,-97.818764,5000 Bee Caves Rd,ARCHIVED,
1BA3277E3F03964BFBEB6A7B99A7D2667F3A1D94_1564195829,2019-07-27T02:50:29.000Z,Traffic Hazard,30.233564,-97.874818,6901-7009 W Sh 71,ARCHIVED,
AC711C0E8B83BE520E19D176CE432689B1E309DA_1561134233,2019-06-21T16:23:53.000Z,Crash Service,30.336985,-97.756157,3310 NORTHLAND DR,ARCHIVED,
D45F2755EB14B7C896AD4536D59CBE62B3069344_1560044801,2019-06-09T01:46:41.000Z,Crash Urgent,30.443859,-97.742349,W Parmer Ln & Mc Neil Dr,ARCHIVED,
E17568738FBEFFB1AD309EF83E7C34E438336425_1566477420,2019-08-22T12:37:00.000Z,Crash Service,30.228166,-97.699761,6408 Santos St,ARCHIVED,
32F1273225AB705A7DEDED07409CFC5820F25345_1569777433,2019-09-29T17:17:13.000Z,Crash Urgent,30.253353,-97.697574,E 7th St & Shady Ln,ARCHIVED,
742F0A1EF06D6BDC8C856B05B3AD8839E2A27BA7_1569538654,2019-09-26T22:57:34.000Z,Crash Urgent,30.343974,-97.696947,8200 N Ih 35 Nb,ARCHIVED,
39E54A158CBD072006F00EDDBF9A12712457328D_1564160664,2019-07-26T17:04:24.000Z,Crash Urgent,30.241111,-97.737354,1600-1644 S Ih 35 Svrd Sb,ARCHIVED,
ECD801D28D0A74E2CFCE2BFC97DF37B2543E7BA1_1564834583,2019-08-03T12:16:23.000Z,zSTALLED VEHICLE,30.311217,-97.570738,10100 N Sh 130 Nb,ARCHIVED,
3E997B2DBA11DF9B67D2F6D85B1F3C3BA2753F45_1559340085,2019-05-31T22:01:25.000Z,Traffic Hazard,30.402256,-97.657072,800-946 E Parmer Ln,ARCHIVED,
042338D46C2028808F298DEC735DC7ADF0C162F6_1569530803,2019-09-26T20:46:43.000Z,Crash Urgent,30.271539,-97.753964,N Lamar Blvd & W 6th St,ARCHIVED,
71D7909C7CC5E84074DE7372FE3DB3FBF25AA5AA_1559917950,2019-06-07T14:32:30.000Z,TRFC HAZD/ DEBRIS,30.179275,-97.72113,5821-6335 Mc Kinney Falls Pkwy,ARCHIVED,
8334918DA76533B5C14F235F374E327C95035AA3_1559509997,2019-06-02T21:13:17.000Z,Crash Urgent,30.265629,-97.734205,601 N IH 35 SVRD NB,ARCHIVED,
F30D26B7A985306EEEE2C464D4E59E8A7C1F8DDE_1565788063,2019-08-14T13:07:43.000Z,COLLISION,30.372284,-97.94771,15400-15411 Kollmeyer Dr,ARCHIVED,
BB81F7F6E1C401676717FFD0144594BEEEC881F4_1568298182,2019-09-12T14:23:02.000Z,Crash Urgent,30.213585,-97.777821,5100 S 1st St,ARCHIVED,
67469575771DF48906920B2A850CCC7FD96DDD32_1561258824,2019-06-23T03:00:24.000Z,Traffic Hazard,30.438285,-97.659123,1012-1102 W Wells Branch Pkwy,ARCHIVED,
2314A350E505EC7C79579F94AD8C46B42631A2E8_1564341891,2019-07-28T19:24:51.000Z,zSTALLED VEHICLE,30.190256,-97.770106,E William Cannon Dr & S Ih 35 Svrd Nb,ARCHIVED,
C5C15732584ED2820DB3720243A42CA22F624D80_1568153385,2019-09-10T22:09:45.000Z,Crash Service,30.446135,-97.708025,4616 W HOWARD LN,ARCHIVED,
59BDEA78838432A6CD99117A73AFADD77C66410F_1567217856,2019-08-31T02:17:36.000Z,TRFC HAZD/ DEBRIS,30.424719,-97.872421,13301 Bullick Hollow Rd,ARCHIVED,
B2A3625DE074749ED626D2C2FDF5342D7757A850_1562026621,2019-07-02T00:17:01.000Z,Traffic Hazard,30.421015,-97.705484,3123-3153 W Parmer Ln,ARCHIVED,
D5FCF8658503592FD19A3CEBD753CD5684DA5D9B_1565642490,2019-08-12T20:41:30.000Z,COLLISION,30.349144,-97.539603,11925-12033 E Us 290 Hwy Eb,ARCHIVED,
02161A52F79B14CA0632CEFCB8CD025C2DE5ED0C_1566422726,2019-08-21T21:25:26.000Z,TRFC HAZD/ DEBRIS,30.285171,-97.804541,296 REVEILLE RD,ARCHIVED,
D6A9450DC08555D6ECFAF7162E5267F401E6DD9A_1561934924,2019-06-30T22:48:44.000Z,zSTALLED VEHICLE,30.220663,-97.836955,W William Cannon Dr & S Mopac Expy Svrd Sb,ARCHIVED,
BDB4EF8138BD46AA7F134CD4C2A1DD8FC2863F06_1564210498,2019-07-27T06:54:58.000Z,Crash Service,30.266782,-97.738247,0 E 6th St & Neches St,ARCHIVED,
73E4409E052D5B11A0FC684DD0B0E87A0C94F988_1560948655,2019-06-19T12:50:55.000Z,Traffic Hazard,30.375027,-97.739986,8700 N Mopac Expy Sb,ARCHIVED,
A115E35A62282CE8927B9BF6B0D4261FDA07051C_1566262391,2019-08-20T00:53:11.000Z,Crash Urgent,30.190256,-97.770106,S Ih 35 Svrd Nb & E William Cannon Dr,ARCHIVED,
F9DB519C97DC5F0CDF3A6EE0D574C9CD36FB1C61_1562359833,2019-07-05T20:50:33.000Z,Crash Urgent,30.239337,-97.75439,110-145 W OLTORF ST,ARCHIVED,
91B92669ECF0FA9C6E550FD5FD76C31B5C969F57_1567891731,2019-09-07T21:28:51.000Z,Traffic Hazard,30.236001,-97.847101,5700-6157 W Us 290 Hwy Eb,ARCHIVED,
AA15E7B810A9A4F8365AF533AA9D990872E0417F_1559584570,2019-06-03T17:56:10.000Z,COLLISION,30.296084,-97.82949,Castle Ridge Rd & Fm 2244 Rd,ARCHIVED,
8FFFB7EB63008E7FDDD449524F4371B4EE6117F2_1562364531,2019-07-05T22:08:51.000Z,Traffic Hazard,30.459935,-97.798058,Mellow Meadow Dr & Lake Creek Pkwy,ARCHIVED,
910272EF0D3D2747FBCF8BBF223ACF5CB45A4B35_1562192733,2019-07-03T22:25:33.000Z,COLLISION/PRIVATE PROPERTY,30.469937,-97.674848,16501 BRATTON LN,ARCHIVED,
290448489A06C6A2DC62E82491212444BD6E341F_1567882657,2019-09-07T18:57:37.000Z,Traffic Hazard,30.323619,-97.670585,7500-7741 Ed Bluestein Blvd Nb,ARCHIVED,
